id,name,city,category,discovery_source,rating,rating_count,multisport
977,"Workout v parku Nové Roztyly Fitpark Outdoor Fitness","Praha","Outdoor",places_discovery,4.5,26,false
54,"World Class Fitness Center Wenceslas","Praha","Posilovna",osm,4,752,true
2748,"XFITNESS LYSOLAJE","Praha","Posilovna",multisport,4.2,18,true
960,"Xfitness Braník by Spartan Gym","Praha","Posilovna",places_discovery,4.7,165,true
1271,"Xfitness Lysolaje by Spartan Gym","Praha","Posilovna",places_discovery,4.2,18,true
312,"Xfitness Smíchov","Praha","Posilovna",osm,4.6,184,true
1768,"Xplore Fitness Na Příkopě","Praha","Posilovna",multisport,4.6,357,true
1840,"YMCA","Praha","Posilovna",multisport,4.2,658,true
1109,"YOGA & ART","Praha","Jóga",places_discovery,4.6,31,true
1139,"YOGA BLUE ART","Praha","Jóga",places_discovery,4.8,29,true
1121,"YOGAME STUDIO","Praha","Jóga",places_discovery,4.7,49,true
1123,"YOGASPACE - Yoga in Prague","Praha","Jóga",places_discovery,4.9,69,true
1012,"Yoga","Praha","Jóga",places_discovery,4.8,105,true
2734,"Yoga 4 Everybody - Kampa","Praha","Jóga",multisport,4.8,136,true
2543,"Yoga 4 everybody","Praha","Posilovna",multisport,4.8,136,true
1092,"Yoga Atelier","Praha","Jóga",places_discovery,4.8,33,false
1094,"Yoga Dealers Ashtanga Yoga Shala","Praha","Jóga",places_discovery,5,79,false
1210,"Yoga Klánovice","Praha","Jóga",places_discovery,5,6,false
1051,"Yoga Movement","Praha","Jóga",places_discovery,4.7,110,false
1005,"Yoga Pets","Praha","Jóga",places_discovery,4.9,152,false
1847,"Yogacentrum - Ďáblice","Praha","Posilovna",multisport,4.3,13,true
1232,"Yogacentrum Praha","Praha","Jóga",places_discovery,4.3,16,true
2461,"Yogarden","Praha","Posilovna",multisport,4.6,17,true
1133,"Yorkmut Pets Yoga Prague","Praha","Jóga",places_discovery,4.4,416,true
61,"Zdravý Styl 98","Praha","Posilovna",osm,,,true
1918,"Zoi Centrum Vitality","Praha","Posilovna",multisport,4.9,141,true
1808,"Zoom Cycle","Praha","Pilates",multisport,4.8,78,true
1999,"Zumba s Katkou (TJ Sokol Dolní Počernice)","Praha","Pilates",multisport,4.5,96,true
613,"Zámecký park Dolní Počernice","Praha","Outdoor",osm,4.7,522,false
2697,"Zóna v pohybu - Kbely","Praha","Posilovna",multisport,4.2,101,true
1298,"aeva pilates studio","Praha","Pilates",places_discovery,5,2,true
987,"bastafidli","Praha","Posilovna",places_discovery,5,8,false
80,"džej :zí","Praha","Posilovna",osm,4.5,12,false
1323,"fitPULS s.r.o.","Praha","Posilovna",places_discovery,4.8,92,true
924,"fitness 1807","Praha","Posilovna",places_discovery,4.7,135,true
947,"fitness Deukalion","Praha","Posilovna",places_discovery,4.8,162,true
1000,"fitness Station","Praha","Posilovna",places_discovery,4.3,165,true
1172,"functional training","Praha","Posilovna",places_discovery,4.8,123,false
248,"senior park","Praha","Outdoor",osm,4.7,15,false
533,"sportoviště pro seniory","Praha","Outdoor",osm,2,3,false
610,"veřejné sportovní hřiště","Praha","Outdoor",osm,4.1,37,false
1786,"vo2max","Praha","Posilovna",multisport,4.4,93,true
571,"workout pro dospělé","Praha","Posilovna",osm,,,false
2370,"yogAlive","Praha","Jóga",multisport,4.7,29,true
1015,"Ānanda Astānga Yoga Śālā","Praha","Jóga",places_discovery,5,17,true
1089,"Česká asociace silového přetahování - CMWA, z.s.","Praha","Posilovna",places_discovery,5,2,true
1278,"Činka","Praha","Posilovna",places_discovery,4.8,13,false
1091,"ŠKODA Icerink","Praha","Posilovna",places_discovery,4.7,926,false
1287,"Škola Taekwon-do Dan-Gun, z.s.","Praha","Posilovna",places_discovery,4.3,6,false
1870,"Štolagym fitness","Praha","Posilovna",multisport,4.7,46,true
6,"Železná koule","Praha","Posilovna",osm,4.7,35,false
883,"Žij pohybem z.s.","Praha","Posilovna",places_discovery,4.6,14,false
2278,"Endorfin Fitness","Prostějov","Pilates",multisport,,,true
2432,"Fit klub Linie","Prostějov","Posilovna",multisport,3.9,17,true
410,"Fitness aréna","Prostějov","Posilovna",osm,4.9,152,true
2098,"Fitness body active","Prostějov","Posilovna",multisport,4.3,49,true
648,"Gymax","Prostějov","Posilovna",firmy.cz,4.7,165,true
147,"Infitness fitness - club","Prostějov","Posilovna",osm,3.9,17,true
59,"Slim body","Prostějov","Posilovna",osm,5,1,false
1973,"AC Sole","Písek","Posilovna",multisport,4.5,10,true
2472,"FOR BODY Studio","Písek","Pilates",multisport,4.6,14,true
773,"Fit Studio TJK","Písek","Bojové sporty",firmy.cz,4.9,82,true
770,"FreeGym","Písek","Posilovna",firmy.cz,5,2,false
777,"HEAT Centrum PÍSEK","Písek","Spinning",firmy.cz,5,3,true
2863,"Harmony Sport & Relax Club","Písek","Posilovna",multisport,4.5,142,true
774,"Harmony Sport & Relax Club Písek","Písek","Posilovna",firmy.cz,4.5,142,false
2575,"IGYGYM","Písek","Posilovna",multisport,4.7,15,true
771,"Ideal Body","Písek","Posilovna",firmy.cz,4.7,12,false
772,"Nitroblok","Písek","Jóga",firmy.cz,4.8,6,false
776,"Posilovna - Městské služby Písek s.r.o.","Písek","Posilovna",firmy.cz,4.8,22,false
775,"PowerGym","Písek","Posilovna",firmy.cz,4.8,22,true
769,"Silueta Fitness","Písek","Posilovna",firmy.cz,4.9,35,true
2558,"SportCentrum Písek","Písek","Posilovna",multisport,4.2,467,true
2240,"Spravčák","Předměřice nad Labem","Posilovna",multisport,,,true
2366,"FITNESS FONTÁNA","Přelouč","Posilovna",multisport,4.5,60,true
2444,"TOPFIT Přelouč","Přelouč","Posilovna",multisport,4.8,36,true
2435,"D-Fitness","Přerov","Posilovna",multisport,4.7,29,true
649,"Element Gyms","Přerov","Posilovna",firmy.cz,3.2,15,false
97,"Fitklub","Přerov","Posilovna",osm,4.6,84,true
2213,"Fitness AVE","Přerov","Posilovna",multisport,4.7,83,true
650,"Jako proutek - Fitness pro ženy","Přerov","Posilovna",firmy.cz,4.8,44,false
2297,"Jako proutek Přerov","Přerov","Posilovna",multisport,4.8,44,true
2542,"PROACTIVITY centrum","Přerov","Posilovna",multisport,4.8,42,true
1919,"Plavecký areál Přerov","Přerov","Bazén",multisport,4.2,924,true
1769,"Pohybové centrum Oáza","Přerov","Posilovna",multisport,5,1,true
711,"Afitness","Příbram","Posilovna",firmy.cz,4.3,33,true
2460,"Dům jógy Příbram","Příbram","Posilovna",multisport,4.8,17,true
2237,"Fit Studio K2HIKING Příbram","Příbram","Pilates",multisport,4.5,13,true
714,"Fitsmile, s.r.o.","Příbram","Posilovna",firmy.cz,,,false
712,"LOVE YOUR BODY - STUDIO","Příbram","Posilovna",firmy.cz,,,true
2194,"Metagym Příbram","Příbram","Posilovna",multisport,4,31,true
710,"Proline body","Příbram","Posilovna",firmy.cz,4.1,7,false
2179,"SPORTSTUDIO TAKIS","Příbram","Posilovna",multisport,5,32,true
521,"Sport Klub Oxygen","Příbram","Posilovna",osm,4.5,49,true
499,"Viking gym","Příbram","Posilovna",osm,4.4,12,true
713,"Vision Gym","Příbram","Posilovna",firmy.cz,4.7,7,true
2258,"Jóga s Verčou","Radimovice","Jóga",multisport,5,8,true
592,"Fitpark Radkov u Telče","Radkov","Posilovna",osm,4.7,543,false
2039,"AquapRak Rakovník","Rakovník","Bazén",multisport,4.5,820,true
352,"Centrum zdravého tělocviku","Rakovník","Posilovna",osm,,,false
311,"Fun Family Fitness s.r.o.","Rakovník","Posilovna",osm,4.7,36,true
2095,"Jógotéka Rakovník","Rakovník","Jóga",multisport,5,25,true
525,"Profi Fitness Millenium","Rakovník","Posilovna",osm,4.5,134,true
1779,"GYM FITNESS","Rapotín","Posilovna",multisport,4.6,19,true
832,"3D Pohyb & Regenerace, Mgr. Petra Růžičková","Rokycany","Pilates",firmy.cz,5,2,false
2451,"B-Fit","Rokycany","Posilovna",multisport,4.8,76,true
1775,"Lebowski Café Bar","Rokycany","Posilovna",multisport,4.6,388,true
833,"M Faktory","Rokycany","Spinning",firmy.cz,4.8,17,true
831,"Plus fitness","Rokycany","Posilovna",firmy.cz,4.7,42,false
830,"Sportcentrum Kasárna Rokycany","Rokycany","Bojové sporty",firmy.cz,4.3,119,true
1910,"Villa Fitz","Rokycany","Posilovna",multisport,4.7,186,true
1772,"Supreme Unity","Rosice","Posilovna",multisport,4.8,17,true
2233,"Kangoo Jumping Vědomice","Roudnice nad Labem","Pilates",multisport,5,17,true
1848,"Via Vestra","Roztoky","Posilovna",multisport,4.5,100,true
863,"Box-Fit Gym","Rožnov pod Radhoštěm","CrossFit",firmy.cz,4.9,43,true
861,"Fittsport","Rožnov pod Radhoštěm","Posilovna",firmy.cz,4.4,69,true
864,"Michaela Karbanová - sport & lifestyle","Rožnov pod Radhoštěm","Posilovna",firmy.cz,4.8,12,false
2298,"Městská sportovní hala Rožnov","Rožnov pod Radhoštěm","Posilovna",multisport,4.7,11,true
862,"Sport centrum LIFT & FIT","Rožnov pod Radhoštěm","Posilovna",firmy.cz,4.8,112,false
1965,"Venom Gym","Rumburk","Posilovna",multisport,5,95,true
829,"AK-FitGym","Rychnov nad Kněžnou","Posilovna",firmy.cz,4.8,93,true
2087,"BR Sport Centrum","Rychnov nad Kněžnou","Posilovna",multisport,4.7,108,true
2553,"Č & Č GYM","Rychvald","Posilovna",multisport,4.9,24,true
2478,"PeVan Gym","Sedlčany","Posilovna",multisport,5,7,true
349,"VLTAVAN SPORT","Sedlčany","Posilovna",osm,4.7,89,true
2142,"Fit Studio M","Semily","Posilovna",multisport,4.4,311,true
2235,"Fitstudio sportovních aktivit","Semily","Posilovna",multisport,,,true
2030,"Sportovní centrum Semily","Semily","Posilovna",multisport,4.4,311,true
1913,"PetaGym Sezimák","Sezimovo Ústí","Posilovna",multisport,4.9,13,true
2316,"Kotelna Gym","Skuteč","Posilovna",multisport,5,1,true
2127,"Battleground GYM Slaný","Slaný","Posilovna",multisport,5,49,true
2499,"Bodyfit GYM","Slaný","Posilovna",multisport,4.8,78,true
1937,"Epicentrum gym","Slaný","Posilovna",multisport,4.4,236,true
2132,"Fitness Bára - Sportovní hala Háje ve Slaném","Slaný","Posilovna",multisport,4.8,72,true
2684,"Fitness Centrum ZIMÁK","Slaný","Posilovna",multisport,4.6,26,true
2462,"House of pain","Slaný","Posilovna",multisport,5,42,true
323,"FIT PARK","Slatiňany","Posilovna",osm,5,10,true
2393,"Beast Gym","Slavkov u Brna","Posilovna",multisport,4.6,63,true
413,"Fit studio Slavkov","Slavkov u Brna","Posilovna",osm,4.9,63,true
2826,"Master-fitness Slavkov u Brna","Slavkov u Brna","Posilovna",multisport,4.9,20,true
454,"Yogiam","Slavkov u Brna","Jóga",osm,5,10,false
471,"Mountain Fitness Center","Smržovka","Posilovna",osm,4.9,61,true
1949,"Jump a fit studio","Soběslav","Posilovna",multisport,4.5,41,true
2438,"Restart Gym","Soběslav","Posilovna",multisport,4.5,41,true
820,"Birell gym","Sokolov","Posilovna",firmy.cz,4.7,161,true
818,"Fit fórum, s.r.o.","Sokolov","Posilovna",firmy.cz,4.8,5,false
819,"Fitness URAL","Sokolov","Posilovna",firmy.cz,,,true
823,"Kateřina Krotilová - Koučka pro ženy","Sokolov","Posilovna",firmy.cz,5,16,false
2184,"Zimní stadion Sokolov","Sokolov","Posilovna",multisport,4.5,107,true
146,"FIT-K.O.","Staré Město","Posilovna",osm,4.7,191,true
2538,"Sportovní areál města Stochov","Stochov","Posilovna",multisport,4.2,458,true
792,"EMS studio VITALFORCE","Strakonice","Posilovna",firmy.cz,,,false
787,"FITKO EVA","Strakonice","Posilovna",firmy.cz,5,24,true
2486,"Fitness 13","Strakonice","Posilovna",multisport,4,1,true
791,"Fitness Kingkong VIP","Strakonice","Posilovna",firmy.cz,4.6,34,true
788,"Fitness Ostrov","Strakonice","Posilovna",firmy.cz,4.4,14,false
790,"Fitness Tony","Strakonice","Posilovna",firmy.cz,4.6,34,false
794,"Fitness club F2 Strakonice","Strakonice","Posilovna",firmy.cz,4,1,true
2653,"HB Fit studio","Strakonice","Pilates",multisport,5,1,true
789,"Libor Kovář","Strakonice","Bojové sporty",firmy.cz,4.9,8,true
2091,"SK Paluba Strančice","Strančice","Posilovna",multisport,5,12,true
550,"Park U Koule","Strmilov","Outdoor",osm,,,false
2454,"PANDASPORT - Fitness","Stráž pod Ralskem","Posilovna",multisport,3.7,6,true
2019,"Sportovní centrum SAK Studénka","Studénka","Posilovna",multisport,4.2,63,true
2485,"Profi-gym Středokluky","Středokluky","Posilovna",multisport,4.8,112,true
133,"Kynologický klub Březno","Střezov","Outdoor",osm,4.8,22,false
2718,"SilverGym Stříbro","Stříbro","Posilovna",multisport,3.5,2,true
2276,"Sportovní hala - TJ Baník Stříbro","Stříbro","Posilovna",multisport,4.3,115,true
2082,"Sportovní hala Suchdol nad Odrou","Suchdol nad Odrou","Posilovna",multisport,4.7,123,true
2400,"Area Gym Sušice","Sušice","Posilovna",multisport,5,1,true
400,"JB Strength and Condition","Sušice","Posilovna",osm,,,false
1823,"Fitcentrum Maják Svitavy","Svitavy","Posilovna",multisport,4,2,true
2680,"H.E.A.T. Program Svitavy","Svitavy","Pilates",multisport,5,2,true
1805,"Spinning Svitavy","Svitavy","Pilates",multisport,4.7,103,true
2223,"Xtreme Fitness Svitavy","Svitavy","Posilovna",multisport,4.7,103,true
2189,"Sportovní hala Svitávka","Svitávka","Posilovna",multisport,4.6,126,true
175,"workout Pěšinky","Světlá nad Sázavou","Posilovna",osm,4.6,43,false
2315,"Cvičení se Šárkou Radimovice u Turnova","Sychrov","Jóga",multisport,4.8,88,true
1961,"Fitness Janny","Tachov","Posilovna",multisport,4.6,14,true
1799,"Sportovní hala Tachov","Tachov","Posilovna",multisport,4.5,106,true
2025,"Extrifit Gym Tanvald","Tanvald","Posilovna",multisport,4.7,82,true
526,"Orel jednota Telnice","Telnice","Outdoor",osm,4.4,163,false
2372,"Pro-Life Fitness Telč","Telč","Posilovna",multisport,4.8,54,true
105,"Work Out","Telč","Posilovna",osm,4.8,54,false
2611,"AEROFIT","Teplice","Posilovna",multisport,4.7,95,true
2130,"Aquacentrum Teplice","Teplice","Bazén",multisport,4.5,3097,true
2610,"District - Aquacentrum","Teplice","Bazén",multisport,4.6,167,true
2557,"District 28","Teplice","Posilovna",multisport,4.4,25,true
2836,"Dámský fitness Le papillon","Teplice","Posilovna",multisport,4.8,29,true
645,"Fitness Wellness Fontána","Teplice","Posilovna",firmy.cz,1.3,3,true
2468,"Galaxie fitness pro ženy","Teplice","Pilates",multisport,4.9,35,true
2150,"Gymnasion Teplice","Teplice","Posilovna",multisport,5,28,true
2529,"Next Studio Teplice","Teplice","Posilovna",multisport,5,35,true
2581,"Posilovna - Sportovní hala Teplice","Teplice","Posilovna",multisport,4.4,616,true
2586,"Relax sport club","Teplice","Posilovna",multisport,4.8,89,true
2004,"Teplice Jóga","Teplice","Jóga",multisport,5,94,true
2356,"Change Fitness Tišnov","Tišnov","Posilovna",multisport,4.9,32,true
2190,"Fit4Fun - Centrum zdravého pohybu","Tišnov","Posilovna",multisport,4.8,82,true
444,"Fitcentrum Olympia Tišnov","Tišnov","Posilovna",osm,4.7,32,true
379,"Vemola Training","Tišnov","Bojové sporty",osm,4.8,31,false
575,"Outdoor fitness","Tlučná","Outdoor",osm,2.7,3,false
2504,"Kondiční studio Borek","Trhové Sviny","Posilovna",multisport,4.8,19,true
2051,"Industrial Fitness","Trutnov","Posilovna",multisport,4.9,96,true
653,"Kineo centrum","Trutnov","Pilates",firmy.cz,5,33,false
2165,"Olfin Car Fitness Horská Trutnov","Trutnov","Posilovna",multisport,4.5,156,true
2546,"Olympland - sportovní centrum","Trutnov","Posilovna",multisport,3.6,13,true
2449,"Bodysport","Turnov","Pilates",multisport,4.8,88,true
2412,"Full Body - Barbora Endrychová Hasičárna Daliměřice","Turnov","Pilates",multisport,5,8,true
2632,"Full Body - Barbora Endrychová ZŠ Turnov","Turnov","Pilates",multisport,4.8,88,true
2427,"K2HIKING Turnov","Turnov","Pilates",multisport,,,true
2368,"Osmé nebe","Turnov","Posilovna",multisport,4.4,39,true
1850,"Pilates Turnov - 2. ZŠ Turnov","Turnov","Jóga",multisport,5,3,true
2638,"Pilates Turnov - Hasičárna na Daliměřicích","Turnov","Jóga",multisport,5,3,true
2322,"Posilovna Turnov","Turnov","Posilovna",multisport,5,10,true
1954,"Sportcentrum TJ Turnov","Turnov","Pilates",multisport,4.3,182,true
2644,"TJ Turnov","Turnov","Posilovna",multisport,4.3,182,true
2646,"Thunder Gym","Turnov","Posilovna",multisport,5,10,true
1853,"Tělovýchovný sportovní club Turnov","Turnov","Posilovna",multisport,4.4,100,true
2723,"Fitness Centrum MAXIMA","Tábor","Posilovna",multisport,5,24,true
2307,"Fitness Dáša","Tábor","Posilovna",multisport,4.7,9,true
2317,"IRON Gym Tábor","Tábor","Posilovna",multisport,4.9,111,true
2573,"KFIT-CROSS Tábor","Tábor","Pilates",multisport,4.9,111,true
2814,"Klokotka Fitness","Tábor","Posilovna",multisport,4.5,21,true
2411,"MAFIA FITNESS","Tábor","Posilovna",multisport,4.7,202,true
2296,"PetaGym Kopeček","Tábor","Posilovna",multisport,4.8,86,true
1839,"SPOKO GYM","Tábor","Posilovna",multisport,,,true
1957,"Studio Grand","Tábor","Posilovna",multisport,5,2,true
2730,"V-StepFit","Tábor","Pilates",multisport,4.7,202,true
1852,"machan gym","Tábor","Posilovna",multisport,4.9,87,true
2131,"Cvičení s Katkou San","Tísek","Pilates",multisport,,,true
2707,"Fitness Hlinky","Týn nad Vltavou","Posilovna",multisport,,,true
1916,"Mcross gym","Týniště nad Orlicí","Posilovna",multisport,5,14,true
2136,"Sportovní hala Těrlicko","Těrlicko","Posilovna",multisport,4.9,75,true
2591,"Alpinning Třeboň","Třeboň","Pilates",multisport,4.6,75,true
477,"Fitness Na kraji světa","Třeboň","Posilovna",osm,4,4,true
2186,"Fitness Třeboň","Třeboň","Posilovna",multisport,4.6,75,true
2396,"Lázeňský dům Aurora","Třeboň","Posilovna",multisport,4.4,1673,true
378,"Samsara yoga shala","Třeboň","Jóga",osm,5,15,false
699,"Alpinning Třebíč","Třebíč","Spinning",firmy.cz,4.6,58,true
697,"BOPO Factory Gym","Třebíč","Posilovna",firmy.cz,4.8,236,true
696,"Bílý Králík Fitness Club","Třebíč","Posilovna",firmy.cz,4.3,64,true
695,"FITNESS IMPERIUM","Třebíč","Posilovna",firmy.cz,4.6,34,true
2295,"Lymfatické centrum Třebíč","Třebíč","Posilovna",multisport,4.7,14,true
694,"NB studio","Třebíč","Posilovna",firmy.cz,4.8,58,true
698,"OCTAGON","Třebíč","Posilovna",firmy.cz,4.7,117,false
448,"Fitness trail - bradla #4","Třeština","Outdoor",osm,,,false
2385,"FAN Fitness","Třešť","Posilovna",multisport,4.7,13,true
2028,"Centrum rovnováhy - sportovně relaxační centrum zdraví","Třinec","Posilovna",multisport,4.4,466,true
1818,"FIT LADY Třinec","Třinec","Posilovna",multisport,5,2,true
506,"FORMA private gym","Třinec","Posilovna",osm,5,25,false
152,"Fitness club","Třinec","Posilovna",osm,,,true
495,"Queen Club Třinec","Třinec","Posilovna",osm,4.5,180,true
529,"Street workout park Třinec","Třinec","Outdoor",osm,4.4,9,true
2647,"eMfit fitness pro ženy","Třinec","Posilovna",multisport,4.9,31,true
768,"Bajafit","Uherské Hradiště","Posilovna",firmy.cz,,,false
760,"Benefit centrum zdravého pohybu","Uherské Hradiště","Posilovna",firmy.cz,,,false
765,"Bushido Gym, s.r.o.","Uherské Hradiště","Bojové sporty",firmy.cz,4.9,75,true
763,"CROSS ATHLETIC","Uherské Hradiště","CrossFit",firmy.cz,4.8,20,false
758,"Eurostyl profi Fitness","Uherské Hradiště","Posilovna",firmy.cz,,,false
764,"Fit4life","Uherské Hradiště","Posilovna",firmy.cz,4.9,37,true
109,"Fitness","Uherské Hradiště","Posilovna",osm,4.4,7,true
761,"Fitness - Sport centrum Slovácká","Uherské Hradiště","Posilovna",firmy.cz,4.5,2,true
757,"Infitness fitness - club","Uherské Hradiště","Posilovna",firmy.cz,4.3,60,true
759,"Madness Gym","Uherské Hradiště","Posilovna",firmy.cz,5,42,true
762,"My-Fitness","Uherské Hradiště","Posilovna",firmy.cz,4.5,105,true
756,"Myes","Uherské Hradiště","Posilovna",firmy.cz,4.9,70,true
767,"Spiralisti - Studio zdravotního cvičení","Uherské Hradiště","Pilates",firmy.cz,,,false
766,"Top Fitness","Uherské Hradiště","Posilovna",firmy.cz,4.4,7,false
2818,"Be Free Fitness","Uherský Brod","Posilovna",multisport,4.3,101,true
2652,"Brod Gym","Uherský Brod","Posilovna",multisport,4.6,136,true
2364,"CPA Delfín","Uherský Brod","Posilovna",multisport,4.5,1852,true
2618,"Relax21","Uherský Ostroh","Posilovna",multisport,4.7,216,true
1804,"TITAN GYM","Unhošť","Posilovna",multisport,5,107,true
2164,"HANYGYM fitness club Uničov","Uničov","Posilovna",multisport,4.8,61,true
2310,"Sportcentrum Factory","Uničov","Posilovna",multisport,4.5,71,true
858,"Centrum sportu a zdraví - Mgr. Veronika Šimková","Valašské Meziříčí","Posilovna",firmy.cz,4.5,93,true
856,"FITNESS ABÁCIE","Valašské Meziříčí","Posilovna",firmy.cz,4.5,93,true
2830,"Fitcentrum Podlesí","Valašské Meziříčí","Posilovna",multisport,4.8,25,true
854,"PROGRESS Studio EMS","Valašské Meziříčí","Posilovna",firmy.cz,,,false
857,"Rfitness","Valašské Meziříčí","Posilovna",firmy.cz,4.7,121,true
2143,"Jogista Velká Polom","Velká Polom","Posilovna",multisport,4.5,4,true
364,"Kardiostezka doktora Elingera","Velké Karlovice","Outdoor",osm,3.7,10,false
2248,"Beauty&Beast","Velké Meziříčí","Posilovna",multisport,4.7,184,true
2326,"Fitness Nový Svit","Velké Meziříčí","Posilovna",multisport,4,14,true
1842,"Panorama fitness","Velké Meziříčí","Posilovna",multisport,5,8,true
2561,"Sportovní Centrum Velké Meziříčí","Velké Meziříčí","Posilovna",multisport,4.4,23,true
1974,"Sypatch Gym Fitness","Velké Meziříčí","Posilovna",multisport,4.8,113,true
2452,"Schulz GYM","Velké Popovice","Posilovna",multisport,5,8,true
2857,"Fit Club Velké Poříčí","Velké Poříčí","Posilovna",multisport,4.4,22,true
2774,"Sokolovna Velký Osek","Velký Osek","Posilovna",multisport,4.8,49,true
2365,"Infitness - Olympia Olomouc","Velký Týnec","Posilovna",multisport,4.2,34,true
2394,"Sportovní areál Vendryně","Vendryně","Posilovna",multisport,4.4,177,true
270,"Mikys Gym","Veselí nad Lužnicí","Posilovna",osm,4.9,45,true
2648,"MŠ Mezimostí","Veselí nad Lužnicí","Jóga",multisport,3,2,true
2758,"Zimní stadion - Veselí nad Lužnicí","Veselí nad Lužnicí","Jóga",multisport,4.3,74,true
2083,"Prostě fitko","Veselí nad Moravou","Posilovna",multisport,4.7,115,true
2099,"BMGYM","Veverská Bítýška","Posilovna",multisport,4.9,51,true
2533,"Fabrica GYM","Vimperk","Posilovna",multisport,4.6,50,true
252,"Fitness Vimperk","Vimperk","Posilovna",osm,4.7,56,false
1948,"Base fitness","Vlašim","Posilovna",multisport,5,1,true
2566,"JožGym","Vodňany","Posilovna",multisport,4.7,21,true
178,"KOŇO-FITko - Koníčkův dvůr","Vojkovice","Outdoor",osm,5,9,true
1864,"Tsport Votice","Votice","Posilovna",multisport,4.6,415,true
520,"P.K.GYM","Vracov","Posilovna",osm,4.9,43,false
2111,"Fitness Nautilus","Vrchlabí","Posilovna",multisport,4.9,170,true
2034,"Fitness Spektrum","Vrchlabí","Posilovna",multisport,4.9,70,true
1901,"Victory Club","Vrchlabí","Posilovna",multisport,4,223,true
1912,"Victory Gym Vrchlabí","Vrchlabí","Posilovna",multisport,5,7,true
778,"AlpFit","Vsetín","Posilovna",firmy.cz,5,11,true
2335,"Effect studio Vsetín","Vsetín","Pilates",multisport,,,true
779,"FITNESS CENTRUM Kohútek, s.r.o.","Vsetín","Posilovna",firmy.cz,4.1,58,false
780,"Fitness - Centrum sportu Bobrky","Vsetín","Posilovna",firmy.cz,4.5,170,false
2284,"Jóga s Lídou","Vsetín","Jóga",multisport,4.9,9,true
781,"Steel gym","Vsetín","Posilovna",firmy.cz,4.8,13,false
100,"FITNESS KINESIS s.r.o.","Vysoké Mýto","Posilovna",osm,4.7,44,true
2246,"Fitness Style Lucie","Vysoké Mýto","Posilovna",multisport,4.5,103,true
2139,"Sportcentrum Vysoké Mýto","Vysoké Mýto","Posilovna",multisport,4.6,161,true
2424,"TORO Gym","Vysoké Mýto","Posilovna",multisport,4.8,140,true
837,"Andromeda","Vyškov","Posilovna",firmy.cz,5,2,false
841,"CALLISTO Fitness","Vyškov","Posilovna",firmy.cz,4.6,79,true
839,"Fitness Club Gottvald","Vyškov","Posilovna",firmy.cz,4.8,32,true
842,"Fitness Taurus","Vyškov","Posilovna",firmy.cz,4.8,17,true
836,"FitnessGottvald","Vyškov","Posilovna",firmy.cz,4.8,32,false
2467,"Follow yoga Vyškov","Vyškov","Posilovna",multisport,4.8,4,true
209,"Impakt Fitness","Vyškov","Posilovna",firmy.cz,4.7,355,true
838,"JaNa Fitness Rada","Vyškov","Posilovna",firmy.cz,,,false
840,"Relaxační studio HAVAJ","Vyškov","Posilovna",firmy.cz,4.4,153,true
843,"Sportlab Vyškov","Vyškov","Posilovna",firmy.cz,5,73,false
7,"Insportline","Vítkov","Posilovna",osm,4.4,272,false
433,"Workout","Vřesina","Posilovna",osm,4.3,11,true
15,"Olympia Fitness & Wellness","Všenory","Posilovna",osm,4.7,137,true
1814,"Powernaut","Všestary","Posilovna",multisport,5,25,true
2148,"Vinařství U Kapličky","Zaječí","Posilovna",multisport,4.3,2733,true
2492,"City Gym Zastávka","Zastávka","Posilovna",multisport,,,true
502,"Permoník","Zastávka","Posilovna",osm,4.7,12,false
2779,"U.B.F – Ultimate Buffi Fitness – Sportovní hala a technické zařízení města Zdice","Zdice","Pilates",multisport,4.4,122,true
2137,"Top Tennis Academy, Hala Zeleneč","Zeleneč","Pilates",multisport,5,5,true
2193,"Infitness - Zlín","Zlín","Posilovna",multisport,4.4,320,true
490,"Posilka Fitness Přímá","Zlín","Posilovna",osm,2.8,15,true
583,"Přírodní hřiště Stezka zdraví","Zlín","Outdoor",osm,4.7,107,false
2107,"Sky Gym","Zlín","Posilovna",multisport,4.7,59,true
2145,"Sportcentrum Malenovice","Zlín","Posilovna",multisport,4.4,498,true
2833,"Sportovní centrum Heat Fit","Zlín","Posilovna",multisport,4.6,40,true
1761,"Toboga Galaxie","Zlín","Posilovna",multisport,4.3,663,true
701,"BBK Fitness","Znojmo","Posilovna",firmy.cz,4.7,115,true
489,"FITKO","Znojmo","Posilovna",osm,4.9,181,true
705,"FITKO ZNOJMO","Znojmo","Posilovna",firmy.cz,4.9,181,false
704,"Gladork Gym","Znojmo","Posilovna",firmy.cz,4.8,180,true
703,"Laura fitness","Znojmo","Pilates",firmy.cz,4.7,6,false
708,"Life Style Clinic Michal Smrčka","Znojmo","Posilovna",firmy.cz,5,4,false
709,"Luboš Bednář","Znojmo","Posilovna",firmy.cz,5,1,true
702,"MEDIfitness, s.r.o.","Znojmo","Posilovna",firmy.cz,4.7,3,false
707,"MYA - VENUŠE, s.r.o.","Znojmo","Posilovna",firmy.cz,5,16,false
706,"Palác Daun Fitness","Znojmo","Posilovna",firmy.cz,4.5,105,false
700,"STUDIO LADY FIT","Znojmo","Posilovna",firmy.cz,4.8,37,false
1801,"BP Gym","Zruč nad Sázavou","Posilovna",multisport,4.9,33,true
1883,"Multifunkční areál Zubří","Zubří","Posilovna",multisport,4.8,119,true
